Numero de documentos (noticias) del corpus: 6046
Número de palabras del corpus: 1175545
Palabra: lawrenc Frec: 117 LogProb: -9.268183062003587
Palabra: lawrencelrtnmt Frec: 2 LogProb: -12.940255397801142
Palabra: lawrencevil Frec: 1 LogProb: -13.345720505909307
Palabra: lawrencium Frec: 0 LogProb: -14.038867686469251
Palabra: lawrentian Frec: 0 LogProb: -14.038867686469251
Palabra: lawsnet Frec: 6 LogProb: -12.09295753741394
Palabra: lawson Frec: 3 LogProb: -12.652573325349362
Palabra: lawsuit Frec: 141 LogProb: -9.083040628867991
Palabra: lawuit Frec: 2 LogProb: -12.940255397801142
Palabra: lawver Frec: 1 LogProb: -13.345720505909307
Palabra: lawweb Frec: 1 LogProb: -13.345720505909307
Palabra: lawyer Frec: 104 LogProb: -9.384907336311729
Palabra: lax Frec: 8 LogProb: -11.841643109133033
Palabra: laxiti Frec: 1 LogProb: -13.345720505909307
Palabra: laxmi Frec: 1 LogProb: -13.345720505909307
Palabra: laxpress Frec: 0 LogProb: -14.038867686469251
Palabra: laxpressalso Frec: 0 LogProb: -14.038867686469251
Palabra: lay Frec: 279 LogProb: -8.404078083300002
Palabra: laycock Frec: 1 LogProb: -13.345720505909307
Palabra: layer Frec: 25 LogProb: -10.78077114844777
Palabra: layman Frec: 2 LogProb: -12.940255397801142
Palabra: laymen Frec: 1 LogProb: -13.345720505909307
Palabra: layn Frec: 4 LogProb: -12.429429774035151
Palabra: layni Frec: 6 LogProb: -12.09295753741394
Palabra: layoff Frec: 25 LogProb: -10.78077114844777
Palabra: layout Frec: 19 LogProb: -11.04313541291526
Palabra: layov Frec: 2 LogProb: -12.940255397801142
Palabra: layperson Frec: 4 LogProb: -12.429429774035151
Palabra: layton Frec: 2 LogProb: -12.940255397801142
Palabra: layup Frec: 0 LogProb: -14.038867686469251
Palabra: laz Frec: 1 LogProb: -13.345720505909307
Palabra: lazarev Frec: 1 LogProb: -13.345720505909307
Palabra: lazaro Frec: 0 LogProb: -14.038867686469251
Palabra: lazarowitz Frec: 1 LogProb: -13.345720505909307
Palabra: lazaru Frec: 2 LogProb: -12.940255397801142
Palabra: lazi Frec: 14 LogProb: -11.330817485367042
Palabra: laziest Frec: 0 LogProb: -14.038867686469251
Palabra: lazur Frec: 1 LogProb: -13.345720505909307
Palabra: lazybon Frec: 0 LogProb: -14.038867686469251
Palabra: lazytrad Frec: 0 LogProb: -14.038867686469251
Palabra: lazzeroni Frec: 3 LogProb: -12.652573325349362
Palabra: lb Frec: 5 LogProb: -12.247108217241196
Palabra: lbbbxz Frec: 0 LogProb: -14.038867686469251
Palabra: lbcunningham Frec: 3 LogProb: -12.652573325349362
Palabra: lbellami Frec: 2 LogProb: -12.940255397801142
Palabra: lbezygr Frec: 0 LogProb: -14.038867686469251
Palabra: lbfabillbn Frec: 0 LogProb: -14.038867686469251
Palabra: lbl Frec: 2 LogProb: -12.940255397801142
Palabra: lbn Frec: 1 LogProb: -13.345720505909307
Palabra: lbo Frec: 3 LogProb: -12.652573325349362
Palabra: lbol Frec: 1 LogProb: -13.345720505909307
Palabra: lbp Frec: 0 LogProb: -14.038867686469251
Palabra: lbq Frec: 0 LogProb: -14.038867686469251
Palabra: lbrace Frec: 6 LogProb: -12.09295753741394
Palabra: lbstobacco Frec: 0 LogProb: -14.038867686469251
Palabra: lburu Frec: 1 LogProb: -13.345720505909307
Palabra: lbw Frec: 4 LogProb: -12.429429774035151
Palabra: lbwua Frec: 0 LogProb: -14.038867686469251
Palabra: lbxqprpl Frec: 0 LogProb: -14.038867686469251
Palabra: lc Frec: 9 LogProb: -11.736282593475206
Palabra: lca Frec: 7 LogProb: -11.959426144789417
Palabra: lcatlon Frec: 0 LogProb: -14.038867686469251
Palabra: lcc Frec: 2 LogProb: -12.940255397801142
Palabra: lcd Frec: 19 LogProb: -11.04313541291526
Palabra: lcdwashington Frec: 1 LogProb: -13.345720505909307
Palabra: lcdweight Frec: 0 LogProb: -14.038867686469251
Palabra: lce Frec: 0 LogProb: -14.038867686469251
Palabra: lcg Frec: 0 LogProb: -14.038867686469251
Palabra: lcgmw Frec: 0 LogProb: -14.038867686469251
Palabra: lcjpeaomm Frec: 0 LogProb: -14.038867686469251
Palabra: lcm Frec: 0 LogProb: -14.038867686469251
Palabra: lcr Frec: 2 LogProb: -12.940255397801142
Palabra: lcssm Frec: 1 LogProb: -13.345720505909307
Palabra: lcuck Frec: 0 LogProb: -14.038867686469251
Palabra: lcuttleboneo Frec: 0 LogProb: -14.038867686469251
Palabra: lcvrctreg Frec: 0 LogProb: -14.038867686469251
Palabra: lczbj Frec: 1 LogProb: -13.345720505909307
Palabra: ld Frec: 30 LogProb: -10.604880481984106
Palabra: lda Frec: 0 LogProb: -14.038867686469251
Palabra: ldap Frec: 15 LogProb: -11.266278964229471
Palabra: ldapcmr Frec: 1 LogProb: -13.345720505909307
Palabra: ldb Frec: 0 LogProb: -14.038867686469251
Palabra: ldc Frec: 6 LogProb: -12.09295753741394
Palabra: ldconfig Frec: 2 LogProb: -12.940255397801142
Palabra: ldd Frec: 0 LogProb: -14.038867686469251
Palabra: ldhug Frec: 0 LogProb: -14.038867686469251
Palabra: ldi Frec: 0 LogProb: -14.038867686469251
Palabra: ldjzfaato Frec: 0 LogProb: -14.038867686469251
Palabra: ldkno Frec: 0 LogProb: -14.038867686469251
Palabra: ldl Frec: 4 LogProb: -12.429429774035151
Palabra: ldlp Frec: 0 LogProb: -14.038867686469251
Palabra: ldp Frec: 1 LogProb: -13.345720505909307
Palabra: ldupna Frec: 0 LogProb: -14.038867686469251
Palabra: ldupou Frec: 0 LogProb: -14.038867686469251
Palabra: lduppc Frec: 0 LogProb: -14.038867686469251
Palabra: lduppd Frec: 0 LogProb: -14.038867686469251
Palabra: ldupqo Frec: 0 LogProb: -14.038867686469251
Palabra: ldupsa Frec: 0 LogProb: -14.038867686469251
Palabra: ldusdzwnr Frec: 0 LogProb: -14.038867686469251
Palabra: ldv Frec: 1 LogProb: -13.345720505909307
Palabra: ldvxv Frec: 0 LogProb: -14.038867686469251
Palabra: ldwi Frec: 0 LogProb: -14.038867686469251
Palabra: ldwide Frec: 0 LogProb: -14.038867686469251
Palabra: le Frec: 366 LogProb: -8.133505838414681
Palabra: lea Frec: 8 LogProb: -11.841643109133033
Palabra: leaa Frec: 8 LogProb: -11.841643109133033
Palabra: leach Frec: 9 LogProb: -11.736282593475206
Palabra: leachat Frec: 0 LogProb: -14.038867686469251
Palabra: leacock Frec: 2 LogProb: -12.940255397801142
Palabra: lead Frec: 426 LogProb: -7.982083673240627
Palabra: leaden Frec: 0 LogProb: -14.038867686469251
Palabra: leader Frec: 99 LogProb: -9.433697500481161
Palabra: leadership Frec: 80 LogProb: -9.644418531796813
Palabra: leadersx Frec: 0 LogProb: -14.038867686469251
Palabra: leaderâ Frec: 1 LogProb: -13.345720505909307
Palabra: leadlng Frec: 0 LogProb: -14.038867686469251
Palabra: leadsman Frec: 0 LogProb: -14.038867686469251
Palabra: leadsmen Frec: 0 LogProb: -14.038867686469251
Palabra: leadsâ Frec: 0 LogProb: -14.038867686469251
Palabra: leaf Frec: 4 LogProb: -12.429429774035151
Palabra: leaflet Frec: 1 LogProb: -13.345720505909307
Palabra: leagu Frec: 17 LogProb: -11.148495928573087
Palabra: leah Frec: 2 LogProb: -12.940255397801142
Palabra: leahd Frec: 1 LogProb: -13.345720505909307
Palabra: leahu Frec: 1 LogProb: -13.345720505909307
Palabra: leak Frec: 17 LogProb: -11.148495928573087
Palabra: leakag Frec: 4 LogProb: -12.429429774035151
Palabra: leakagecollect Frec: 0 LogProb: -14.038867686469251
Palabra: leaki Frec: 1 LogProb: -13.345720505909307
Palabra: lean Frec: 15 LogProb: -11.266278964229471
Palabra: leana Frec: 0 LogProb: -14.038867686469251
Palabra: leanardo Frec: 0 LogProb: -14.038867686469251
Palabra: leander Frec: 0 LogProb: -14.038867686469251
Palabra: leann Frec: 9 LogProb: -11.736282593475206
Palabra: leanr Frec: 1 LogProb: -13.345720505909307
Palabra: leap Frec: 16 LogProb: -11.205654342413036
Palabra: leapfrog Frec: 2 LogProb: -12.940255397801142
Palabra: leapt Frec: 0 LogProb: -14.038867686469251
Palabra: leari Frec: 3 LogProb: -12.652573325349362
Palabra: learn Frec: 487 LogProb: -7.848552280616104
Palabra: learnabl Frec: 7 LogProb: -11.959426144789417
Palabra: learner Frec: 39 LogProb: -10.349988232355315
Palabra: learnor Frec: 0 LogProb: -14.038867686469251
Palabra: learnt Frec: 7 LogProb: -11.959426144789417
Palabra: leas Frec: 43 LogProb: -10.254678052550991
Palabra: leasa Frec: 1 LogProb: -13.345720505909307
Palabra: leasehold Frec: 0 LogProb: -14.038867686469251
Palabra: leash Frec: 3 LogProb: -12.652573325349362
Palabra: least Frec: 497 LogProb: -7.828267609444599
Palabra: leath Frec: 1 LogProb: -13.345720505909307
Palabra: leatha Frec: 0 LogProb: -14.038867686469251
Palabra: leather Frec: 4 LogProb: -12.429429774035151
Palabra: leatherfish Frec: 0 LogProb: -14.038867686469251
Palabra: leatheri Frec: 0 LogProb: -14.038867686469251
Palabra: leav Frec: 358 LogProb: -8.155545297980973
Palabra: leaven Frec: 0 LogProb: -14.038867686469251
Palabra: leavenworth Frec: 0 LogProb: -14.038867686469251
Palabra: lebanes Frec: 1 LogProb: -13.345720505909307
Palabra: lebanon Frec: 1 LogProb: -13.345720505909307
Palabra: lebart Frec: 1 LogProb: -13.345720505909307
Palabra: lebaupin Frec: 0 LogProb: -14.038867686469251
Palabra: lebeau Frec: 4 LogProb: -12.429429774035151
Palabra: lebedeva Frec: 2 LogProb: -12.940255397801142
Palabra: lebenslauf Frec: 2 LogProb: -12.940255397801142
Palabra: lebensraum Frec: 0 LogProb: -14.038867686469251
Palabra: lebensthemen Frec: 1 LogProb: -13.345720505909307
Palabra: lebenswandel Frec: 0 LogProb: -14.038867686469251
Palabra: lebim Frec: 0 LogProb: -14.038867686469251
Palabra: lebkowski Frec: 2 LogProb: -12.940255397801142
Palabra: leblanc Frec: 5 LogProb: -12.247108217241196
Palabra: leblon Frec: 0 LogProb: -14.038867686469251
Palabra: lebo Frec: 1 LogProb: -13.345720505909307
Palabra: leboeuf Frec: 2 LogProb: -12.940255397801142
Palabra: lebran Frec: 1 LogProb: -13.345720505909307
Palabra: lebrex Frec: 0 LogProb: -14.038867686469251
Palabra: lebroc Frec: 1 LogProb: -13.345720505909307
Palabra: lebrocq Frec: 1 LogProb: -13.345720505909307
Palabra: lebrun Frec: 1 LogProb: -13.345720505909307
Palabra: lebwg Frec: 0 LogProb: -14.038867686469251
Palabra: lec Frec: 0 LogProb: -14.038867686469251
Palabra: lecarm Frec: 2 LogProb: -12.940255397801142
Palabra: leccion Frec: 0 LogProb: -14.038867686469251
Palabra: lece Frec: 1 LogProb: -13.345720505909307
Palabra: lech Frec: 1 LogProb: -13.345720505909307
Palabra: lecher Frec: 0 LogProb: -14.038867686469251
Palabra: lechevali Frec: 1 LogProb: -13.345720505909307
Palabra: lechner Frec: 1 LogProb: -13.345720505909307
Palabra: lecithen Frec: 0 LogProb: -14.038867686469251
Palabra: leck Frec: 18 LogProb: -11.09442870730281
Palabra: lecler Frec: 1 LogProb: -13.345720505909307
Palabra: lecomt Frec: 1 LogProb: -13.345720505909307
Palabra: lecoultr Frec: 0 LogProb: -14.038867686469251
Palabra: lecoutr Frec: 0 LogProb: -14.038867686469251
Palabra: lecta Frec: 1 LogProb: -13.345720505909307
Palabra: lectern Frec: 0 LogProb: -14.038867686469251
Palabra: lecteur Frec: 0 LogProb: -14.038867686469251
Palabra: lection Frec: 1 LogProb: -13.345720505909307
Palabra: lectionari Frec: 0 LogProb: -14.038867686469251
Palabra: lectora Frec: 0 LogProb: -14.038867686469251
Palabra: lectroniqu Frec: 4 LogProb: -12.429429774035151
Palabra: lectur Frec: 148 LogProb: -9.034921380523793
Palabra: lectura Frec: 1 LogProb: -13.345720505909307
Palabra: lecturedemo Frec: 1 LogProb: -13.345720505909307
Palabra: lectureship Frec: 4 LogProb: -12.429429774035151
Palabra: led Frec: 132 LogProb: -9.148518558247497
Palabra: ledbett Frec: 1 LogProb: -13.345720505909307
Palabra: leden Frec: 1 LogProb: -13.345720505909307
Palabra: leder Frec: 1 LogProb: -13.345720505909307
Palabra: lederington Frec: 1 LogProb: -13.345720505909307
Palabra: ledesma Frec: 1 LogProb: -13.345720505909307
Palabra: ledg Frec: 0 LogProb: -14.038867686469251
Palabra: ledger Frec: 9 LogProb: -11.736282593475206
Palabra: ledieskey Frec: 0 LogProb: -14.038867686469251
Palabra: lediesnight Frec: 0 LogProb: -14.038867686469251
Palabra: lednicki Frec: 1 LogProb: -13.345720505909307
Palabra: ledoux Frec: 1 LogProb: -13.345720505909307
Palabra: ledubguhg Frec: 0 LogProb: -14.038867686469251
Palabra: ledzep Frec: 0 LogProb: -14.038867686469251
Palabra: lee Frec: 164 LogProb: -8.932922212568672
Palabra: leeann Frec: 0 LogProb: -14.038867686469251
Palabra: leech Frec: 4 LogProb: -12.429429774035151
Palabra: leed Frec: 21 LogProb: -10.947825233110937
Palabra: leedervil Frec: 0 LogProb: -14.038867686469251
Palabra: leedham Frec: 2 LogProb: -12.940255397801142
Palabra: leek Frec: 0 LogProb: -14.038867686469251
Palabra: leeman Frec: 2 LogProb: -12.940255397801142
Palabra: leen Frec: 3 LogProb: -12.652573325349362
Palabra: leena Frec: 1 LogProb: -13.345720505909307
Palabra: leender Frec: 1 LogProb: -13.345720505909307
Palabra: leeper Frec: 1 LogProb: -13.345720505909307
Palabra: leer Frec: 2 LogProb: -12.940255397801142
Palabra: leeri Frec: 5 LogProb: -12.247108217241196
Palabra: leermak Frec: 1 LogProb: -13.345720505909307
Palabra: leesa Frec: 1 LogProb: -13.345720505909307
Palabra: leeuw Frec: 3 LogProb: -12.652573325349362
Palabra: leeuwarden Frec: 1 LogProb: -13.345720505909307
Palabra: leeuwen Frec: 1 LogProb: -13.345720505909307
Palabra: leeway Frec: 0 LogProb: -14.038867686469251
Palabra: leewel Frec: 4 LogProb: -12.429429774035151
Palabra: lefebvr Frec: 2 LogProb: -12.940255397801142
Palabra: leff Frec: 9 LogProb: -11.736282593475206
Palabra: lefhwzn Frec: 0 LogProb: -14.038867686469251
Palabra: lefler Frec: 0 LogProb: -14.038867686469251
Palabra: left Frec: 329 LogProb: -8.239775032008726
Palabra: lefthead Frec: 1 LogProb: -13.345720505909307
Palabra: leftist Frec: 11 LogProb: -11.553961036681251
Palabra: leftmargin Frec: 0 LogProb: -14.038867686469251
Palabra: leftmarket Frec: 0 LogProb: -14.038867686469251
Palabra: leftov Frec: 1 LogProb: -13.345720505909307
Palabra: leftspan Frec: 0 LogProb: -14.038867686469251
Palabra: leftw Frec: 2 LogProb: -12.940255397801142
Palabra: leftward Frec: 5 LogProb: -12.247108217241196
Palabra: leg Frec: 30 LogProb: -10.604880481984106
Palabra: lega Frec: 0 LogProb: -14.038867686469251
Palabra: legaci Frec: 16 LogProb: -11.205654342413036
Palabra: legado Frec: 0 LogProb: -14.038867686469251
Palabra: legaitim Frec: 0 LogProb: -14.038867686469251
Palabra: legal Frec: 331 LogProb: -8.233732717552764
Palabra: legales Frec: 2 LogProb: -12.940255397801142
Palabra: legali Frec: 1 LogProb: -13.345720505909307
Palabra: legallywarn Frec: 0 LogProb: -14.038867686469251
Palabra: legalservic Frec: 0 LogProb: -14.038867686469251
Palabra: legat Frec: 0 LogProb: -14.038867686469251
Palabra: legate Frec: 0 LogProb: -14.038867686469251
Palabra: legend Frec: 8 LogProb: -11.841643109133033
Palabra: legendari Frec: 6 LogProb: -12.09295753741394
Palabra: legendr Frec: 0 LogProb: -14.038867686469251
Palabra: leger Frec: 1 LogProb: -13.345720505909307
Palabra: legg Frec: 1 LogProb: -13.345720505909307
Palabra: leghorn Frec: 0 LogProb: -14.038867686469251
Palabra: legibl Frec: 7 LogProb: -11.959426144789417
Palabra: legier Frec: 2 LogProb: -12.940255397801142
Palabra: legion Frec: 0 LogProb: -14.038867686469251
Palabra: legisl Frec: 85 LogProb: -9.584520390215744
Palabra: legislao Frec: 0 LogProb: -14.038867686469251
Palabra: legislatur Frec: 41 LogProb: -10.301198068185883
Palabra: legislação Frec: 0 LogProb: -14.038867686469251
Palabra: legit Frec: 10 LogProb: -11.640972413670882
Palabra: legitim Frec: 32 LogProb: -10.542360125002771
Palabra: legitimaci Frec: 6 LogProb: -12.09295753741394
Palabra: legless Frec: 1 LogProb: -13.345720505909307
Palabra: leglis Frec: 4 LogProb: -12.429429774035151
Palabra: lego Frec: 6 LogProb: -12.09295753741394
Palabra: legrain Frec: 0 LogProb: -14.038867686469251
Palabra: legrandsaut Frec: 2 LogProb: -12.940255397801142
Palabra: legsnfeet Frec: 0 LogProb: -14.038867686469251
Palabra: leguin Frec: 1 LogProb: -13.345720505909307
Palabra: legwork Frec: 1 LogProb: -13.345720505909307
Palabra: leh Frec: 1 LogProb: -13.345720505909307
Palabra: lehigh Frec: 4 LogProb: -12.429429774035151
Palabra: lehist Frec: 3 LogProb: -12.652573325349362
Palabra: lehman Frec: 29 LogProb: -10.637670304807097
Palabra: lehmann Frec: 12 LogProb: -11.473918329007715
Palabra: lehrgangsprotokol Frec: 1 LogProb: -13.345720505909307
Palabra: lehrstuhl Frec: 1 LogProb: -13.345720505909307
Palabra: lehrveranstaltungen Frec: 1 LogProb: -13.345720505909307
Palabra: lehrwerkautoren Frec: 1 LogProb: -13.345720505909307
Palabra: lehtinen Frec: 1 LogProb: -13.345720505909307
Palabra: lehtola Frec: 1 LogProb: -13.345720505909307
Palabra: lei Frec: 2 LogProb: -12.940255397801142
Palabra: leiber Frec: 1 LogProb: -13.345720505909307
Palabra: leibert Frec: 2 LogProb: -12.940255397801142
Palabra: leibman Frec: 1 LogProb: -13.345720505909307
Palabra: leibnizienn Frec: 1 LogProb: -13.345720505909307
Palabra: leibowicz Frec: 1 LogProb: -13.345720505909307
Palabra: leic Frec: 0 LogProb: -14.038867686469251
Palabra: leica Frec: 5 LogProb: -12.247108217241196
Palabra: leicest Frec: 4 LogProb: -12.429429774035151
Palabra: leichtlauf Frec: 0 LogProb: -14.038867686469251
Palabra: leiden Frec: 55 LogProb: -10.013515995734103
Palabra: leidenuniv Frec: 18 LogProb: -11.09442870730281
Palabra: leider Frec: 1 LogProb: -13.345720505909307
Palabra: leidschendam Frec: 1 LogProb: -13.345720505909307
Palabra: leif Frec: 1 LogProb: -13.345720505909307
Palabra: leifholm Frec: 0 LogProb: -14.038867686469251
Palabra: leighton Frec: 0 LogProb: -14.038867686469251
Palabra: leila Frec: 3 LogProb: -12.652573325349362
Palabra: leinonen Frec: 2 LogProb: -12.940255397801142
Palabra: leipzig Frec: 23 LogProb: -10.860813856121306
Palabra: leisten Frec: 0 LogProb: -14.038867686469251
Palabra: leistung Frec: 0 LogProb: -14.038867686469251
Palabra: leisur Frec: 5 LogProb: -12.247108217241196
Palabra: leit Frec: 1 LogProb: -13.345720505909307
Palabra: leiten Frec: 0 LogProb: -14.038867686469251
Palabra: leiter Frec: 1 LogProb: -13.345720505909307
Palabra: leiterin Frec: 1 LogProb: -13.345720505909307
Palabra: leitl Frec: 21 LogProb: -10.947825233110937
Palabra: leitmotif Frec: 0 LogProb: -14.038867686469251
Palabra: leitmotiv Frec: 0 LogProb: -14.038867686469251
Palabra: leitner Frec: 1 LogProb: -13.345720505909307
Palabra: leitung Frec: 1 LogProb: -13.345720505909307
Palabra: leitura Frec: 0 LogProb: -14.038867686469251
Palabra: lejon Frec: 1 LogProb: -13.345720505909307
Palabra: lejt Frec: 0 LogProb: -14.038867686469251
Palabra: lek Frec: 0 LogProb: -14.038867686469251
Palabra: leki Frec: 1 LogProb: -13.345720505909307
Palabra: leko Frec: 1 LogProb: -13.345720505909307
Palabra: leksikallizacii Frec: 1 LogProb: -13.345720505909307
Palabra: lektor Frec: 2 LogProb: -12.940255397801142
Palabra: lekv Frec: 0 LogProb: -14.038867686469251
Palabra: lel Frec: 0 LogProb: -14.038867686469251
Palabra: leland Frec: 4 LogProb: -12.429429774035151
Palabra: lelandknucklebal Frec: 0 LogProb: -14.038867686469251
Palabra: leli Frec: 1 LogProb: -13.345720505909307
Palabra: lelia Frec: 1 LogProb: -13.345720505909307
Palabra: lelnoljsz Frec: 0 LogProb: -14.038867686469251
Palabra: lelouch Frec: 1 LogProb: -13.345720505909307
Palabra: lem Frec: 2 LogProb: -12.940255397801142
Palabra: lemaistr Frec: 1 LogProb: -13.345720505909307
Palabra: leman Frec: 1 LogProb: -13.345720505909307
Palabra: lemann Frec: 12 LogProb: -11.473918329007715
Palabra: lemieux Frec: 0 LogProb: -14.038867686469251
Palabra: lemk Frec: 1 LogProb: -13.345720505909307
Palabra: lemma Frec: 2 LogProb: -12.940255397801142
Palabra: lemmat Frec: 2 LogProb: -12.940255397801142
Palabra: lemmatis Frec: 4 LogProb: -12.429429774035151
Palabra: lemmon Frec: 7 LogProb: -11.959426144789417
Palabra: lemo Frec: 1 LogProb: -13.345720505909307
Palabra: lemoin Frec: 3 LogProb: -12.652573325349362
Palabra: lemon Frec: 5 LogProb: -12.247108217241196
Palabra: lemonad Frec: 2 LogProb: -12.940255397801142
Palabra: lemond Frec: 1 LogProb: -13.345720505909307
Palabra: len Frec: 20 LogProb: -10.994345248745828
Palabra: lena Frec: 2 LogProb: -12.940255397801142
Palabra: lenart Frec: 6 LogProb: -12.09295753741394
Palabra: lenchak Frec: 3 LogProb: -12.652573325349362
Palabra: lenci Frec: 3 LogProb: -12.652573325349362
Palabra: lend Frec: 37 LogProb: -10.401281526742865
Palabra: lender Frec: 118 LogProb: -9.259744193357722
Palabra: lenderscompet Frec: 0 LogProb: -14.038867686469251
Palabra: lendersforu Frec: 0 LogProb: -14.038867686469251
Palabra: lendersinterest Frec: 0 LogProb: -14.038867686469251
Palabra: lendersâ Frec: 0 LogProb: -14.038867686469251
Palabra: lenderto Frec: 0 LogProb: -14.038867686469251
Palabra: lendingtre Frec: 0 LogProb: -14.038867686469251
Palabra: lene Frec: 2 LogProb: -12.940255397801142
Palabra: leneros Frec: 1 LogProb: -13.345720505909307
Palabra: lenght Frec: 0 LogProb: -14.038867686469251
Palabra: lenglen Frec: 0 LogProb: -14.038867686469251
Palabra: length Frec: 205 LogProb: -8.710991517679672
Palabra: lengthen Frec: 12 LogProb: -11.473918329007715
Palabra: lengthenpolaron Frec: 0 LogProb: -14.038867686469251
Palabra: lengthi Frec: 13 LogProb: -11.399810356853994
Palabra: lengthier Frec: 1 LogProb: -13.345720505909307
Palabra: lengua Frec: 31 LogProb: -10.573131783669526
Palabra: lenguaj Frec: 4 LogProb: -12.429429774035151
Palabra: lenienc Frec: 0 LogProb: -14.038867686469251
Palabra: lenient Frec: 0 LogProb: -14.038867686469251
Palabra: lenin Frec: 1 LogProb: -13.345720505909307
Palabra: leningrad Frec: 0 LogProb: -14.038867686469251
Palabra: leninist Frec: 0 LogProb: -14.038867686469251
Palabra: lenit Frec: 6 LogProb: -12.09295753741394
Palabra: lenneberg Frec: 1 LogProb: -13.345720505909307
Palabra: lenni Frec: 1 LogProb: -13.345720505909307
Palabra: lennon Frec: 13 LogProb: -11.399810356853994
Palabra: lennox Frec: 0 LogProb: -14.038867686469251
Palabra: leno Frec: 2 LogProb: -12.940255397801142
Palabra: lenor Frec: 0 LogProb: -14.038867686469251
Palabra: lenox Frec: 1 LogProb: -13.345720505909307
Palabra: lens Frec: 5 LogProb: -12.247108217241196
Palabra: lensx Frec: 0 LogProb: -14.038867686469251
Palabra: lent Frec: 4 LogProb: -12.429429774035151
Palabra: lenten Frec: 0 LogProb: -14.038867686469251
Palabra: lenther Frec: 1 LogProb: -13.345720505909307
Palabra: lenticular Frec: 0 LogProb: -14.038867686469251
Palabra: lentin Frec: 1 LogProb: -13.345720505909307
Palabra: lentz Frec: 6 LogProb: -12.09295753741394
Palabra: leo Frec: 18 LogProb: -11.09442870730281
Palabra: leoben Frec: 0 LogProb: -14.038867686469251
Palabra: leocb Frec: 0 LogProb: -14.038867686469251
Palabra: leoforo Frec: 2 LogProb: -12.940255397801142
Palabra: leojroxf Frec: 0 LogProb: -14.038867686469251
Palabra: leon Frec: 16 LogProb: -11.205654342413036
Palabra: leona Frec: 0 LogProb: -14.038867686469251
Palabra: leonard Frec: 16 LogProb: -11.205654342413036
Palabra: leonarda Frec: 2 LogProb: -12.940255397801142
Palabra: leonardo Frec: 3 LogProb: -12.652573325349362
Palabra: leonardrado Frec: 0 LogProb: -14.038867686469251
Palabra: leonardsaguaro Frec: 0 LogProb: -14.038867686469251
Palabra: leonean Frec: 0 LogProb: -14.038867686469251
Palabra: leonel Frec: 3 LogProb: -12.652573325349362
Palabra: leonello Frec: 1 LogProb: -13.345720505909307
Palabra: leonesingaporeslovakiasloveniasomaliasouth Frec: 0 LogProb: -14.038867686469251
Palabra: leong Frec: 6 LogProb: -12.09295753741394
Palabra: leoni Frec: 1 LogProb: -13.345720505909307
Palabra: leonid Frec: 1 LogProb: -13.345720505909307
Palabra: leonin Frec: 0 LogProb: -14.038867686469251
Palabra: leonor Frec: 2 LogProb: -12.940255397801142
Palabra: leonoru Frec: 0 LogProb: -14.038867686469251
Palabra: leontiev Frec: 2 LogProb: -12.940255397801142
Palabra: leonzo Frec: 1 LogProb: -13.345720505909307
Palabra: leopard Frec: 2 LogProb: -12.940255397801142
Palabra: leopardi Frec: 0 LogProb: -14.038867686469251
Palabra: leopold Frec: 2 LogProb: -12.940255397801142
Palabra: leopoldina Frec: 2 LogProb: -12.940255397801142
Palabra: leopoldowaiton Frec: 0 LogProb: -14.038867686469251
Palabra: leora Frec: 1 LogProb: -13.345720505909307
Palabra: leow Frec: 1 LogProb: -13.345720505909307
Palabra: lepanto Frec: 0 LogProb: -14.038867686469251
Palabra: lepariyo Frec: 1 LogProb: -13.345720505909307
Palabra: leper Frec: 0 LogProb: -14.038867686469251
Palabra: lepidolit Frec: 0 LogProb: -14.038867686469251
Palabra: lepor Frec: 2 LogProb: -12.940255397801142
Palabra: leppard Frec: 18 LogProb: -11.09442870730281
Palabra: lepschi Frec: 7 LogProb: -11.959426144789417
Palabra: lepsilon Frec: 0 LogProb: -14.038867686469251
Palabra: lepskaya Frec: 2 LogProb: -12.940255397801142
Palabra: leptosom Frec: 1 LogProb: -13.345720505909307
Palabra: lepyokhinhttp Frec: 1 LogProb: -13.345720505909307
Palabra: ler Frec: 2 LogProb: -12.940255397801142
Palabra: lerach Frec: 2 LogProb: -12.940255397801142
Palabra: leralu Frec: 1 LogProb: -13.345720505909307
Palabra: lerat Frec: 1 LogProb: -13.345720505909307
Palabra: lercier Frec: 1 LogProb: -13.345720505909307
Palabra: lerctr Frec: 2 LogProb: -12.940255397801142
Palabra: leri Frec: 0 LogProb: -14.038867686469251
Palabra: leritz Frec: 1 LogProb: -13.345720505909307
Palabra: lerner Frec: 10 LogProb: -11.640972413670882
Palabra: lerot Frec: 2 LogProb: -12.940255397801142
Palabra: leroux Frec: 6 LogProb: -12.09295753741394
Palabra: leroy Frec: 3 LogProb: -12.652573325349362
Palabra: lertin Frec: 0 LogProb: -14.038867686469251
Palabra: lesb Frec: 0 LogProb: -14.038867686469251
Palabra: lesbian Frec: 3 LogProb: -12.652573325349362
Palabra: lesbianbordello Frec: 0 LogProb: -14.038867686469251
Palabra: lesbiancrav Frec: 0 LogProb: -14.038867686469251
Palabra: leschber Frec: 2 LogProb: -12.940255397801142
Palabra: lescheva Frec: 1 LogProb: -13.345720505909307
Palabra: leser Frec: 0 LogProb: -14.038867686469251
Palabra: lesergemeind Frec: 0 LogProb: -14.038867686469251
Palabra: leserin Frec: 0 LogProb: -14.038867686469251
